UniqueCount	AmbigCount
6	175
9	322
51	957
7	346
5	326
0	441
1	60
0	0
0	0
0	0
0	1
0	0
0	0
0	4
0	0
0	14
0	0
0	211
3	194
1	132
0	51
0	199
0	2
0	3
2	1
1	17
0	71
32	5985
0	6029
8	2094
43	1423
3	909
0	1113
0	134
2	711
0	0
0	0
0	0
0	0
8	7641
0	7794
210	4742
10	0
4	92
4	298
1	2906
23	2423
37	530
2	488
1	203
10	0
0	0
2	0
2	0
0	0
4	0
0	0
3	0
0	0
0	0
2122	326
10	203
8	132
549	33
1	32
7	0
0	0
0	0
0	23
2	0
0	0
6	1790
32	1712
14	1394
4	906
2	44
12	116
0	106
13	66
0	44
1	0
6	0
31	1
21	32
2	18
2	13
2	14
11	0
2	1830
0	7925
0	3
0	3
0	0
2	1758
81	824
1900	830
0	0
1	0
0	0
0	0
0	1
0	0
43	415
1	176
2	368
3	76
37	0
11	2
0	0
5	36
17	51
2	50
0	2212
826	30157
27	19544
24	4607
5	20565
19	12949
636	525
5	525
7	0
0	0
4	8136
0	8005
0	8153
78	8660
46	8164
0	8440
0	8350
0	8137
0	4422
0	8744
0	8038
1	5819
4	100
2	195
4	262
1	242
0	181
0	0
0	0
0	0
68	457
0	43
2538	692
0	412
22	584
1	46
20	0
3429	3866
87	3847
93	1890
14	1250
47	1882
2	1241
8	503
14	34
0	33
1	22
0	5
2	0
0	0
42	1748
1	222
356	1751
5	114
0	13
7	15
0	5
0	0
0	4
0	0
0	0
1	46
775	48
0	0
7999	5412
65	1266
6	2624
172	2756
1	0
0	0
0	0
5	14
0	0
0	0
127	1
8	0
1	0
4	0
4	0
1	88
0	18
12	90
8	1
0	0
0	56
0	0
1	624
72	753
0	129
0	0
0	0
0	2
0	5
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	3766
6	4
0	4
0	1
0	0
0	0
0	0
0	0
0	5
0	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	3
0	3
0	3
0	0
269	1960
2	1964
0	306
0	306
0	25
0	0
0	0
0	0
16	0
822	9298
1	9297
0	2086
0	2093
0	0
8	0
2	7
189	7
454	15
0	15
0	0
0	0
145	400
65	400
4	0
2	10
0	10
1	5
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
100	2951
48	2960
0	1026
0	1053
0	1199
0	368
1	0
0	0
0	129
3	0
0	0
0	0
129	5965
0	6060
407	6138
0	2080
3	4038
0	256
1	89
0	0
0	0
1	0
7	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
3786	2405
4	2393
1	807
2	0
0	0
1	0
5	366
2099	677
0	675
24	3508
2674	4491
0	673
0	4232
2	2142
734	1736
3	1689
408	173
2	173
0	0
0	0
2	863
0	3091
0	3210
0	3272
9	1686
525	3461
5	144
5	1577
86	682
36	0
0	0
3	179
9	179
0	16
2	0
453	768
7	1114
5	877
0	0
1	17
0	88501
0	23206
1	24352
0	193176
0	183228
0	203338
3	92542
83	5179
0	582
0	159
761	4961
61	103
1	373
0	0
0	0
0	0
0	1
0	0
8	5792
10	7347
0	8484
234	8484
0	8450
29	4639
60	3800
0	6
3	0
12	208
9	1464
0	7
1	0
0	0
1	0
1	0
3	0
4	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
2	0
2	0
1	0
0	0
2	0
4	0
5	0
0	0
72	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	127
0	0
0	2
0	0
0	0
0	0
1	876
0	0
0	2
2	0
0	0
3	92
0	0
0	8963
0	8963
0	3909
6	35
22	28
57	1280
81	1013
54	866
2	51
5	0
45	619
49	306
8	22
13	4
0	0
2	0
23	14401
21	8550
1	57
3	15621
0	15621
241	13020
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	308
0	0
0	0
795	272
256	155
1	228
2	13
0	25
0	0
7	0
65	73
0	0
0	0
0	0
1	0
0	0
4	0
0	0
0	0
42	8
0	80
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
1213	213
11	210
1	0
0	0
1	0
0	0
4	17
0	17
2	0
10	162
18	381
2	2891
2	2636
0	226
18	290
3	2702
2	1605
1	93
6	1401
1031	143
4	135
41	41
3	2
0	0
3	1648
47	2042
0	221
4	127
2	283
3	202
0	365
7403	668
4	140
2	206
8	3111
0	2303
73	3764
1	59
13	874
0	77
5	0
220	30121
0	5252
0	652
3	604
0	2826
15	32747
0	32434
2	32587
0	273
0	133
11	199
22	3706
389	4781
0	30911
3	266
1	26
60	7131
0	12591
0	291
13	1071
51	1025
1	0
0	0
0	0
0	0
0	0
1	0
5	0
0	0
0	0
0	151
0	0
0	0
65	0
388	2
0	0
525	1771
40	1669
1	0
1786	559
21	8
0	191
8	318
8	333
1	58
0	322
0	10
3	0
11	27
0	1
0	1
2	0
1	26
0	0
1	0
1	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
6155	10
1	0
0	0
0	0
0	0
765	3183
0	1357
68	720
36	3303
147	1481
27	816
36	1404
0	0
0	0
0	6
17	0
22	37828
459	39055
289	4538
28	2909
0	3180
3	702
1	1026
0	1057
0	0
245	772
3896	788
0	77
0	11
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3184	2121
31	2116
2	0
5	0
1837	5991
10	2504
10	5697
5	85
0	195
22	1249
5	1
12	1829
1	348
3	188
2	69
0	0
24	5
2	5
0	72
0	19
0	10
0	57
5	147
0	233
2	233
3	244
4	360
15	324
9	0
2	311
0	0
0	13
0	2
0	0
9	4930
29	5147
0	2982
32	2974
31	303
5	161
0	68
136	117
0	0
0	0
3	0
0	0
0	0
3	187
624	2271
256	1735
150	2230
15	2078
14	78
23	232
103	163
934	179
0	177
1	0
14	4138
98	3975
27	144
20	1
3	640
0	0
0	246
0	195
0	90
20	25
4	200
0	4
63	361
3	346
9	64
0	20
0	80
3	36
160	7463
58	7320
24	7317
202	7452
28	696
15	465
7	22
12	120
374	1
8	0
0	5
0	4
1	4
0	1
0	3
0	0
0	0
0	1
1	6
12	3899
3049	4758
2	404
114	449
2	33
0	1317
7640	1376
33	49
356	316
4	971
12	669
5	95
24	203
1	2
6	3
0	0
1	1
44	0
27	64
0	0
3	5
0	59
0	0
0	0
0	17768
90	17768
103	4449
13	339
4	420
0	404
5	768
0	322
0	0
3	0
1	0
0	14
0	0
0	29
0	28
0	31
0	211
53	209
2	29
0	166
0	13
5	32
5	19
0	43
0	1
2	0
0	0
0	21
0	22
8	19
0	0
0	119
1979	3953
4	120
8	3131
1	2982
0	3410
0	2645
0	830
0	2690
0	1553
0	1748
0	1360
0	323
0	0
0	0
0	0
4680	23
0	6
216	982
181	1192
29	689
19	675
18	1008
9	102
14	619
0	1869
19	1882
16	620
0	436
1	10
0	34
1	1
10	10
1	1
0	1
163	1164
1029	1190
41	24
0	0
0	0
0	0
50	736
0	689
3	612
9	607
17	482
161	725
0	763
21	459
97	75
91	0
16	49
86	82
2	65
0	82
1	233
34	320
12	1
0	146
50	49
596	1658
219	1391
3	27
133	3
1	1257
0	1391
11	156
0	0
0	0
0	0
0	0
0	0
929	2895
34	1865
6	2879
226	2046
2	556
188	2074
0	1043
2	12
1921	8134
42	8131
1	93
0	581
0	698
1264	3285
85	3008
9	69
1	29
2	113
35	148
6	50
5	28
1	258
4	60
9	20
34	0
0	0
0	7301
222	7261
36	7188
0	741
0	893
0	369
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3453	15628
0	15372
36	247
0	5859
22	5750
3	933
5	5635
90	872
11	538
1	52
1	122
0	0
0	0
1	0
0	0
920	1948
0	11
1	630
11	1366
55	0
0	0
0	1
0	0
8	1
115	6
0	5
0	0
2	0
925	15107
12	11908
204	8655
184	8665
0	3760
0	3421
152	952
0	25
0	869
11	778
10	17
0	0
0	0
76	2888
0	2888
0	1765
0	177
38	180
0	0
1620	427
30	233
8	6
6	27
0	0
0	0
2024	8
29	0
16	0
0	0
0	0
0	0
0	0
0	0
604	41837
3	46370
3	110
0	10115
202	33499
3	35930
0	31114
13	34313
108	34945
0	1382
0	43
6	6
52	2057
9	1272
1	2376
379	12
67	810
103	1416
22	0
0	3
3	15
0	14
0	0
19	0
0	0
0	121
3	124
0	3
4	25
3	2
1	31
53	33
0	4
0	0
0	1
0	0
0	6
0	1
0	6
0	0
0	0
0	0
0	0
0	0
0	0
13	4
0	4
0	3
0	0
0	0
0	0
65	52
0	16
0	12
0	23
0	0
111	33
2	33
0	0
0	0
1	1
25	1031
8	1017
14	28
9	0
0	0
0	0
0	0
54	0
0	0
0	1
0	0
0	5
0	5
0	0
2	2
49	2
0	0
0	0
48	173
54	1028
0	215
0	150
50	962
44	611
55	684
94	488
3	551
0	50
19	34
16	5
0	0
152	10955
1273	10910
12	44
41	39
8	2
73	0
36	0
124	1569
27	868
24	1094
51	449
0	484
2	582
9	271
0	0
526	107
529	276
122	2
0	84
0	254
16	6140
53	6151
20	343
4	621
3	65
4	615
30	581
2	167
0	0
45	0
3520	15
398	752
0	751
0	24
1	2298
0	0
0	0
0	0
0	152
1	195
5973	1058
0	31
0	646
5	190
0	0
44	0
611	0
0	0
2	0
9	0
7	0
493	2343
2	1827
43	734
2	576
3	47
13	42
0	50
1	145
0	1
0	3
0	0
0	0
2	62
49	6103
24	803
3	1270
142	6356
0	4182
0	3941
0	713
4	1332
13	175
28	3
0	3
110	2
0	0
17	7
0	6
1	370
0	329
1	312
23	354
3	271
28	335
1	297
0	43
2	31
0	45
0	61
1	47
0	72
0	38
0	83
44	916
4	880
2	701
5	571
0	147
23	147
2	4
11	2784
24	12
78	2814
4	30
73	45
202	2568
15	2568
2	157
11	81
25	378
0	469
0	0
0	0
0	0
0	0
0	0
0	0
9	239
1	105
1	207
3	15
0	0
19	176
1	0
0	0
0	0
0	25
0	0
0	0
0	0
0	0
0	70
859	314
0	6
0	4
0	48
0	59
0	132
2504	750
43	65
0	674
0	39
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
19	2320
83	2122
30	232
0	232
0	1343
14	32
80	935
2	247
0	76
0	0
0	777
0	2
0	2
0	0
1059	287
10	285
0	14
0	39
0	52
0	31
0	39
10	109
1	0
0	1
0	2
0	0
0	0
0	0
0	0
0	0
11	0
0	1050
13	1050
3	7
17	117
0	18
2	27
0	0
1	54
219	115
0	6
0	3
0	1
0	5
5475	4502
4	4073
33	557
0	322
164	1
0	0
0	0
0	0
0	0
0	584
0	0
0	0
0	0
0	0
2	295
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	632
2602	647
0	0
0	0
11	0
5	0
1	0
1077	5
2	0
0	0
3	392
0	377
0	693
27	687
0	654
9	288
11	216
37	216
0	22
0	70
1	1
36	1
0	0
8	5
3	5
246	10228
0	9933
0	9319
842	10083
61	230
0	164
75	46
5	861
8	1163
0	0
1	1488
0	132
2	1247
0	1
13	171
3	0
0	0
0	0
0	0
2	61
0	61
0	4
0	2
0	315
0	7
9	0
4	463
0	746
0	414
1	715
1	80
0	416
0	6
0	119
0	638
3	13
0	362
1	71
0	0
4522	5581
1	4322
0	789
49	33
13	74
3	357
274	6303
142	3235
28	3273
0	289
9	530
21	723
133	232
58	402
1029	219
2	621
38	388
0	0
0	0
48	3117
498	3223
0	925
2	200
0	140
0	1
0	0
3	0
1	0
1	3699
13	710
6	708
4	411
7	289
12	340
159	622
1	327
9	109
16	0
240	4796
269	3846
106	1124
41	2519
0	310
2	1850
3	0
3	0
955	667
0	538
38	221
1	114
0	142
0	68
9	2
3	745
0	266
259	752
0	4
0	108
2	50
0	0
47	276
0	276
0	276
0	34
0	31
0	31
0	31
3	29
0	29
0	0
0	3
0	3
120	270
6	258
15	41
4	26
0	10
2	9
0	1
7	1
0	0
2	90
895	178
3	218
1	543
13	401
7	111
159	169
18	477
0	482
10	197
12	1942
1	16
0	10
52	2168
39	540
0	646
7	248
0	0
0	121
0	0
0	0
0	0
53	78
174	3
411	52
6	10
0	43
0	0
7	2133
0	2144
0	18
0	102
1	248
10	103
0	0
0	0
0	0
0	0
1	15
2	38
0	31
0	15
0	11
2364	176
2	37
0	108
1	0
12318	1512
0	1469
14	0
21	26
19	0
0	0
173	1784
44	3234
0	3317
323	123
0	1029
15	385
0	63
0	1
5	65
22	613
0	139
0	241
0	527
0	305
0	109
0	0
19	0
21	1
0	0
15688	17018
4	8631
154	735
2721	9197
284	690
21	2157
98	1726
0	955
8	0
7	325
734	328
5	0
6	2
2	0
10883	6593
471	3841
26	2447
2421	1779
35	1048
0	1
5	35
7	3240
112	5355
49	4714
0	1146
3	1752
9	1046
6	83
24	1
0	3
879	1454
40	993
5	1096
2	152
7	348
153	37
7	37
2720	10
1	0
0	0
0	0
0	0
0	0
0	0
0	0
1	9
0	0
0	0
1292	33
0	27
11	0
0	938
1	0
0	0
1	0
0	0
0	0
0	0
0	632
0	0
0	0
8	166
11	173
0	143
0	3
0	0
0	6
0	4
1	4
14	2
0	0
0	0
0	0
1	0
0	0
24	0
1359	32
0	21
4	20
32	353
26	333
4	420
2	131
0	155
1	125
1	16
0	27
0	108
1	121
956	392
49	388
0	0
0	0
0	0
0	0
0	0
17	262
0	98
1	663
0	1898
0	0
35	340
0	1981
0	609
0	1583
428	2061
3	135
0	31
0	11
0	1979
0	135
0	0
0	0
16	970
35	1403
15	1297
1	785
0	132
16	231
0	62
57	377
54	35
9	306
77	196
632	74
0	70
26	18
15	18
0	0
12	2
0	1
1	2
0	0
0	0
338	563
1	563
2	4
2	0
0	8
0	0
2	0
217	1
13260	17292
3	5873
0	13457
1	11416
49	4732
4	378
25	591
354	1708
207	3774
23	3872
13	3165
16	245
1	675
4	393
276	2469
2	198
1	572
95	815
35	949
42	704
3	105
7	541
9	264
56	262
1	247
31	3
240	2249
5	1309
0	323
1	291
0	2057
0	370
26	4
0	132
1267	1302
2	1266
10	78
1	32
23	31
0	0
1	15
13	0
0	15
1041	1147
0	1098
0	852
0	544
1	20
2	1
1	6
0	0
0	6
2186	9
0	0
0	0
0	2933
0	5
0	6
0	7
0	4
3	1
0	0
110	0
0	0
0	0
17	83
12	406
0	127
1	11
19	36
1	55
0	368
919	726
70	261
29	37
0	775
65	3
0	83
0	0
28	218
0	198
0	215
0	197
5	0
1	0
5228	3859
1	3210
25	622
0	0
8	443
1	443
7	570
48	773
143	1325
23	2667
0	2792
50	3187
0	170
0	9
4	9
1	9
0	0
0	0
0	0
0	0
0	0
59	1466
156	1464
0	1289
33	589
0	272
6	327
7	131
0	137
0	137
0	34
0	34
35	310
0	33
3	25
0	22
3	30
0	22
0	17
0	2
0	0
0	0
1197	7959
6	7502
19	3337
2	234
2	4
1	4
0	4
0	0
0	1
0	0
0	0
3090	1
0	0
123	170
39	65
1	1
15	23
0	6
4	2
0	18
0	12
0	10
34	50
0	0
0	0
0	0
0	851
3677	2515
0	1065
7	1298
24	0
0	0
17	509
56	3806
21	240
1	409
6	312
2598	4265
0	168
8	380
0	380
8	1133
0	549
0	812
0	462
0	752
4	783
0	0
0	0
0	0
0	0
18861	213
3	167
0	2
0	0
0	0
12418	71
11	18
5	1
0	0
0	0
4	1
79	2356
29	2358
7	852
38	8
263	45
771	2173
2	2160
54	2164
42	12
2	2
4	498
0	450
0	160
53	545
6	15
13	28
85	3
629	599
0	537
0	551
1	426
32	13
1	58
0	54
1638	1543
32	16
30	114
5	0
0	842
0	656
1	969
1	10
1	56
0	0
0	0
10	554
1	1499
169	1399
1	0
180	17770
22	4537
7	14561
12	13323
54	1478
0	419
6	3757
2	520
53	5056
2	1306
31	3181
7	3193
5162	1413
0	299
0	1535
1	1529
14	83
36	12
170	0
0	371
0	57
0	0
0	294
0	0
0	0
0	37502
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
1	0
0	0
0	0
0	157
0	0
0	0
3	0
0	0
0	0
0	0
1	0
0	0
4	0
7	0
0	0
1	0
0	0
0	0
0	0
0	73
1	1443
0	33
1	202
1	530
0	1256
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
183	2361
0	0
0	236
3	14064
183	68045
23	68084
80	37633
6622	37618
2035	64482
235	64502
6	0
92	0
2	0
1	857
0	4185
0	4143
12	4157
4	17
11	514
0	460
0	0
0	0
0	0
0	0
3	78
58	78
67	18
4	35
221	1
20	209
100	5800
3	811
0	99
125	5512
0	618
4	28
85	2665
79	2521
0	228
12	382
1	128
7	2
3508	11969
0	2920
1	7088
3	765
7	8740
17	6962
48	1854
0	1738
51	1291
0	0
0	0
7	0
4	0
0	0
0	0
1	0
0	0
0	0
20	3428
17	3431
19	13
0	3416
0	0
0	0
0	273
34	4085
0	7699
35	3516
9	907
69	3771
94	7105
0	847
0	6514
3	0
4	491
575	3
26	54
0	0
0	0
1	0
2	0
0	0
37	1
198	784
18	471
3	802
1	89
14	39
0	15
8	0
1	0
0	0
0	0
23724	2495
50	2432
10	561
0	0
0	0
0	10
1	0
0	0
0	1379
32	1124
1	135
2	1059
0	4668
2487	5028
1	867
38	972
1	1204
45	0
0	0
15	530
87	515
0	23
0	37
0	0
0	0
20	0
0	0
1	0
0	1755
0	784
28	157
0	1681
33	23
0	23
12	0
0	832
1309	916
0	386
0	212
25	54
3	0
0	0
0	11639
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	90
0	3
0	3
3	18
30	27
51	27
1	14
3981	22238
13	22204
0	4627
14	4566
0	2253
7	1027
0	13
13	324
8	1408
14	739
0	43
5	323
1906	3509
72	343
7	783
0	63
0	3576
2	101
1	6
81	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1162	2335
19	71004
0	83320
0	12
1	2
18	80499
0	82813
601	62558
638	9182
1	5265
106	4050
1	57786
0	79592
17	76578
1	10876
16	3317
110	28881
70	16873
699	764
0	734
0	7207
6	7474
0	9859
121	7663
0	4706
0	0
0	0
0	0
824	2444
0	192
11	158
33	2164
17	0
8	403
0	0
65	49
103	1445
15	1439
8	1453
0	351
119	1033
58	1541
8	748
27	372
7	448
70	0
57	0
22	0
0	0
6	0
21	0
5	0
6	0
1530	597
0	591
7	226
0	0
0	0
0	2
0	1
0	2
0	0
0	1
0	0
0	0
0	0
0	466
0	0
239	5535
796	5535
20	4232
62	168
1	1419
21	101
22	0
0	0
0	0
0	0
0	0
0	0
0	0
69	6520
255	6519
98	988
0	0
0	198
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
425	157
1	156
11	110
0	78
0	72
0	64
1	7
0	1
13	1
0	0
0	0
0	0
0	56
0	56
0	66
46	51
0	22
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	103
27	38
2	92
1	18
341	1
1	0
0	0
20	15
0	2
0	13
0	0
0	0
0	0
2323	1903
0	3
0	65
7	1897
0	176
0	207
0	8376
0	7656
0	7368
0	8011
0	7723
90	8235
14	8094
14	3183
3	107
0	841
0	369
11	181
39	1679
0	77
0	1178
0	993
3	218
3	1
0	1
1	0
1	0
0	27
0	10
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	2
0	2
15	0
168	0
0	0
0	0
0	0
0	0
0	186
0	65
12	319
0	237
2492	338
54	332
1352	12
7388	17
0	17
0	182
1	454
11	1489
0	1707
0	2430
0	2950
12	2671
62	1952
0	168
14	31
3	31
0	0
0	0
0	0
0	0
0	0
0	0
5799	3041
223	2959
3	57
4	10
1413	3319
7	3312
2	1589
5442	9791
3	9783
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	2
0	2
0	0
2	0
0	17
2	17
3	0
0	0
0	2044
2	2067
0	2086
0	756
0	1201
0	1087
20	1135
2	1112
0	21
0	57
0	57
0	17
43	67
0	38
0	27
0	35
0	12
0	9
14	25
1	2
0	18
0	10
0	0
0	2
1	2
0	3
5	4
0	0
0	0
0	0
0	0
0	0
2207	10338
1167	10322
5	9557
0	0
1759	6090
191	2772
147	6081
0	712
36	1219
16	47
0	0
150	486
62	3812
11	245
4	374
1	3897
0	161
75	3406
11	7
0	0
4	321
4	239
0	289
17	290
2	11
0	44
0	18
0	18
0	6
3	6
4	0
11	93
2	19
8	93
0	7
0	41
0	52
0	54
0	42
0	15
0	3
0	0
0	5
0	0
0	1
0	2
273	2010
27	1892
0	145
0	0
6	2
0	2
0	0
0	0
873	2017
5	2057
0	688
7	1118
17	17
1	12
0	1
0	0
3973	667
17	556
2	100
0	305
0	301
0	328
0	185
0	297
0	287
0	0
0	256
0	256
1	10
0	4
161	3484
173	3483
2	3022
1	3039
8	2903
15	287
0	355
18	62
46	725
70	757
3	757
7	35
0	1746
25	2000
106	1668
1	190
0	580
0	109
3	5
0	66
24	145
2	5
18	2303
38	2076
0	1414
0	242
6	1569
3	141
3	70
0	1134
0	1232
355	4642
0	157
10	40
0	50
0	2004
1	196
0	26
39	13
5	2841
12	1576
0	155
3	0
0	0
1	0
1	1
0	1
0	1
0	1
0	0
11	7
0	7
0	0
15	0
0	0
0	0
6434	16
0	0
0	0
0	0
0	0
0	0
0	0
448	199
36	264
6	218
0	0
15	3
0	3
0	0
139	0
0	0
0	0
154	3651
24	2725
38	1830
49	3650
14	49
6	4
17	577
1	237
45	7477
1	8235
100	6830
0	316
1	7042
15	107
18	17
0	0
0	406
11	633
76	792
8	797
1	117
2	31
0	295
0	300
1	429
250	1875
49	1899
0	68
40	1279
0	288
13	391
20	3692
3	4582
134	4179
37	4207
2	4315
77	4702
1	4580
7	704
11	462
5	204
9	63
44	123
11	203
55	889
5	916
3	857
9	893
0	280
16	101
1	2
78	908
11	221
0	842
0	436
3	464
23	618
22	69
22	64
35	2
0	82
226	83
386	2330
73	525
1	1045
25	1932
163	423
10	1456
5	1040
12	978
0	347
7	384
0	218
19	25
16	105
11	370
29	201
130	265
29	1268
1	1140
0	683
0	361
5	248
12	93
0	83
0	59
0	0
0	0
0	0
0	0
589	1654
0	623
3	913
16	1609
0	1730
3	732
0	1353
0	245
3	56
0	2
5	5
16	94
6896	695
226	32
5	381
1	390
11	309
0	295
0	0
266	153
0	57
6	99
13	80
0	0
0	3525
11	3525
116	3028
0	3109
107	3079
2	833
160	1486
0	1029
35	1642
1	1149
0	308
5	41
7	174
9	56
38	7
2	0
1	7
0	0
0	0
1	4343
95	360
8	2670
16	1
29	91
0	42
5	60
0	151
66	778
1	4174
17	508
0	922
0	1126
1	720
2	64
0	0
77	1559
30	1650
33	210
1	530
4	676
2	696
3	482
12	659
13	62
15	568
2	188
4	263
31	91
28	310
68	310
37	0
318	3885
67	3897
33	3597
16	3258
0	159
7	23
64	2072
5	24
1	23
120	1717
31	118
58	35
0	3
8	44
11	1725
107	977
4	972
43	1097
174	1791
7	189
20	1713
11	101
1373	5
0	1
26	1741
43	1740
17	1656
3	143
0	196
28	1251
7	81
0	97
3	0
0	0
632	6791
22	109
24	478
10	5949
11	113
1	272
222	6732
1	134
5	429
0	465
0	2238
0	373
0	0
0	0
0	7
0	0
0	0
117	0
0	8
0	8
0	0
20	1
0	0
4	57381
0	57364
0	30919
191	1962
286	24070
78	14386
1	2448
0	0
62	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
18	0
0	0
0	0
5	4602
1	4751
24	3887
107	2040
2	292
3	605
0	411
0	0
51	0
1	8
0	8
0	0
0	1
0	3
0	0
0	3
0	1
0	0
0	0
0	0
418	6735
2	5542
336	6732
0	802
1	402
0	1450
2	506
737	793
0	788
1	374
0	0
43	37
0	37
1	0
0	99
0	0
135	3587
570	3587
0	0
0	0
13	0
0	0
0	0
0	0
4569	1650
4	1448
0	503
4	16
7	591
2	503
1	295
2	252
0	0
585	305
3	304
1650	2217
1	915
2	921
2	874
3	0
1	16
0	37
0	0
0	0
0	0
0	0
0	0
0	0
56	0
0	0
1	0
0	0
3898	10851
2	10617
0	756
0	1546
41	1062
48	762
19	0
0	0
0	0
0	0
0	0
0	0
0	0
3	620
12	477
0	585
50	134
1	571
16	29
2	0
4	102
8	106
0	76
0	4
0	0
0	0
0	0
0	0
0	0
3	1058
5	1036
11	1027
9	1093
2232	964
0	0
0	0
0	3
0	2
0	0
0	0
8551	22
5	1
18	433
41	0
0	433
0	0
0	0
265	0
0	0
0	0
15	2
0	2
0	0
3	6
5	7
0	7
708	8702
0	2824
130	8045
0	7802
156	4122
81	7468
71	6627
291	5091
16	1808
95	1116
34	1099
14	2301
190	371
858	4
56	1644
137	152
108	0
0	1
0	1
0	0
0	0
0	0
1	0
0	0
