UniqueCount	AmbigCount
14	58
4	178
7	355
53	907
3	355
4	328
0	413
0	42
0	0
0	0
0	0
0	1
0	0
0	0
0	2
0	0
0	13
0	0
2	413
3	381
2	280
2	124
0	378
0	5
0	8
4	9
0	55
4	116
23	6453
0	6528
8	2321
37	1564
4	984
0	1240
1	139
3	780
0	0
0	0
0	0
0	0
1	9330
0	9494
243	5759
4	0
1	99
0	355
1	3504
24	2960
31	651
1	619
0	251
4	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
2333	372
9	264
4	123
457	31
0	29
4	0
0	0
0	0
0	29
0	0
0	0
2	1985
38	1892
13	1550
3	1024
0	39
11	133
1	127
2	77
0	64
0	0
11	0
28	0
28	53
1	17
2	12
7	36
35	0
2	2256
1	9407
2	2
0	2
0	0
1	2075
86	1010
2187	1014
0	0
1	0
0	0
0	0
0	3
0	0
49	589
1	277
4	490
4	117
22	0
22	1
0	0
1	27
14	30
2	30
0	2580
1057	37299
35	24380
52	5711
5	25638
13	15870
761	609
6	609
7	0
0	0
5	7880
0	7730
0	7931
91	8526
53	7942
0	9213
0	9070
0	8889
0	4949
0	9572
0	8840
0	6139
4	114
0	157
5	228
1	260
0	146
0	0
0	0
0	0
69	508
0	51
2940	817
2	466
24	696
2	57
20	0
3686	4399
122	4366
90	2050
6	1316
43	2041
0	1377
12	544
16	45
2	27
0	34
0	3
1	0
1	0
49	2064
2	248
467	2069
12	164
2	17
14	20
0	8
0	0
1	8
0	0
0	0
1	48
880	48
0	0
7948	5508
57	1284
2	2725
179	2832
6	0
0	0
0	0
10	14
0	1
0	0
168	0
7	0
2	1
13	1
16	0
0	89
0	16
18	89
4	0
0	0
0	65
0	0
1	682
55	874
0	191
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
1	0
0	0
2	4821
7	5
0	3
0	5
0	1
0	2
0	0
0	0
0	3
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
246	1962
0	1966
0	293
0	280
0	27
0	0
0	0
0	0
12	0
853	10124
0	10122
0	2373
0	2383
0	0
4	0
2	4
153	5
580	24
0	24
0	0
0	0
147	329
62	330
0	0
6	12
0	12
3	3
0	0
0	0
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
98	2830
40	2847
0	903
0	972
0	1104
0	400
1	1
0	0
1	145
0	0
0	0
0	0
175	6395
0	6465
431	6539
1	2211
5	4317
0	252
0	81
0	0
0	0
1	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3975	2331
1	2324
1	744
0	0
0	0
1	0
6	305
1840	560
0	563
39	3688
2904	4715
1	657
0	4459
0	2274
723	1910
1	1924
376	146
3	146
0	0
0	0
0	936
0	3265
0	3394
0	3460
8	1813
479	3643
1	159
1	1615
112	714
36	0
0	0
2	181
11	181
0	11
2	0
462	647
8	962
2	750
0	0
0	26
0	69111
0	18476
0	21727
0	160798
0	152961
0	167756
2	70101
62	5826
3	630
0	175
735	5607
34	125
0	424
0	0
0	0
0	0
0	1
0	0
7	6137
9	7489
1	8731
234	8731
0	8678
36	4912
82	3953
0	10
0	0
3	235
8	1400
0	5
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
1	0
2	0
1	0
2	0
1	0
0	0
64	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	161
0	0
0	1
0	0
0	0
0	0
1	995
0	0
0	3
2	0
0	0
3	80
0	0
1	11502
0	11499
5	4974
2	32
32	25
55	1721
84	1369
69	1185
1	48
8	2
44	804
85	402
6	26
7	6
3	0
3	0
30	15619
6	9447
4	71
2	17080
0	17078
265	14122
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	330
0	0
0	0
643	220
264	141
1	196
7	20
0	14
0	0
2	0
81	109
0	0
0	0
1	0
0	0
0	0
6	0
0	0
0	0
40	13
0	106
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1300	213
3	211
4	0
0	0
3	0
0	0
2	40
0	40
0	0
8	238
17	452
0	3225
6	2932
0	289
12	305
4	2952
2	1669
2	139
0	1426
1175	134
4	129
62	41
6	2
0	0
1	1880
44	2302
0	235
3	185
2	352
2	207
0	488
9161	872
2	186
1	221
13	2545
0	1936
73	3098
0	44
13	685
0	54
1	0
161	26216
1	4300
0	546
2	486
0	2278
5	28741
0	28379
0	28528
0	208
0	137
3	144
19	3036
336	3938
0	27187
0	236
3	33
69	6290
0	11261
0	223
18	900
55	884
0	0
0	0
0	0
0	0
0	0
4	3
9	3
0	0
0	0
0	134
0	0
1	0
53	0
325	0
0	0
563	1914
57	1807
2	1
1973	649
14	9
0	224
11	359
0	374
2	58
0	418
0	11
0	0
26	25
0	0
0	0
0	0
6	25
1	0
3	0
2	0
3	0
1	0
1	0
2	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	1
0	1
7140	16
0	0
0	0
0	0
0	0
920	3158
0	1392
64	715
51	3369
170	1518
26	900
37	1486
0	0
0	0
0	2
13	0
12	46843
611	48133
360	5220
46	3546
0	3863
17	846
5	1199
0	1253
0	0
195	795
4330	818
0	64
0	15
0	0
0	1
0	1
0	0
0	0
3	0
0	0
0	0
5	0
0	0
0	0
1	0
0	0
0	0
0	0
3437	2244
25	2241
2	0
8	0
1829	6137
14	2561
2	5838
4	64
0	213
15	1326
1	1
8	1880
0	330
1	198
3	75
0	0
36	3
8	3
0	65
0	32
0	18
0	52
7	165
0	284
2	290
2	315
1	485
23	446
8	0
0	426
0	2
0	11
0	3
0	0
1	5634
35	5909
0	3297
51	3306
39	427
10	221
0	92
102	165
0	0
0	0
4	1
0	0
0	1
6	165
606	2183
272	1692
111	2153
21	2008
11	80
14	191
86	148
1187	242
0	240
0	0
30	5102
178	4942
27	205
38	10
3	719
0	0
0	248
0	199
0	90
27	19
0	203
0	6
53	377
9	336
16	63
0	14
0	103
5	45
200	8935
93	8812
22	8809
288	8932
18	911
17	510
6	31
24	126
414	2
6	0
0	6
0	4
0	4
0	0
0	1
0	1
0	1
0	2
0	13
12	4244
3280	5194
6	476
123	530
5	37
0	1439
7912	1497
38	34
355	335
4	1037
5	653
3	123
31	264
0	1
1	2
0	0
0	1
15	0
27	50
0	1
1	10
0	39
0	0
0	0
0	17662
115	17662
69	4318
9	369
7	401
0	422
5	733
0	358
0	0
0	0
1	0
0	23
0	0
0	21
0	20
0	21
0	158
35	157
0	21
1	127
1	10
2	21
14	12
0	33
0	3
1	0
0	0
0	13
0	14
6	14
0	0
5	119
2486	4516
0	119
10	3673
0	3563
0	3931
0	3049
0	950
0	3174
0	1790
0	1976
0	1619
0	341
0	0
0	0
0	0
5255	15
6	5
246	1116
260	1421
8	809
19	844
28	1172
1	82
21	735
0	2011
22	2030
16	649
0	440
3	15
0	37
1	4
6	12
0	0
1	0
98	1026
799	1039
30	13
0	0
0	0
1	0
54	720
0	662
0	603
11	602
7	508
215	891
0	942
18	576
112	84
108	0
23	60
139	107
6	89
1	108
2	314
22	436
11	1
3	196
63	71
657	1663
307	1422
4	15
164	6
0	1280
0	1423
3	203
0	0
0	0
0	0
0	0
0	0
1040	3547
49	2281
13	3532
262	2570
1	709
200	2546
0	1271
1	19
2187	9314
58	9312
1	93
0	677
1	807
1322	3555
77	3281
8	83
1	18
2	123
30	183
8	48
4	51
2	245
2	51
30	20
15	0
0	0
0	8270
284	8222
61	8125
0	818
0	1017
0	449
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3579	16949
0	16677
34	267
7	7284
51	7106
7	1139
7	6925
85	994
17	566
0	62
2	112
0	0
0	1
4	0
0	0
1123	2657
2	11
5	880
7	1837
69	0
0	0
3	0
0	0
2	0
127	2
0	2
0	0
0	1
1156	17474
13	13829
234	10017
184	10020
0	4494
3	3908
200	999
1	17
1	902
5	801
2	33
0	0
0	0
87	3402
0	3402
1	2070
0	200
47	265
0	0
2137	574
24	300
7	6
16	30
0	0
0	0
1824	6
26	0
9	1
0	1
0	0
0	0
0	0
0	0
757	50026
2	55427
4	129
0	12197
249	39987
11	42760
0	36972
13	40784
155	41825
0	1579
0	65
3	6
54	2551
16	1483
2	2857
332	11
108	994
86	1621
10	1
0	2
0	16
0	14
0	0
13	0
0	0
0	137
6	138
0	1
1	41
2	5
1	34
63	34
1	6
2	0
0	6
0	4
0	12
0	6
0	12
0	4
0	4
0	4
0	4
0	4
0	4
7	5
0	2
1	0
0	3
0	0
0	0
27	20
0	6
0	3
0	11
0	0
67	17
0	17
0	0
0	0
1	0
14	1130
9	1111
41	37
24	0
0	0
0	0
0	0
53	0
0	0
0	0
0	0
0	16
0	16
0	0
0	6
33	6
0	0
0	0
59	201
71	1090
0	228
1	167
47	926
19	663
59	834
68	578
1	554
0	34
17	42
32	10
0	0
160	12762
1431	12717
13	44
41	44
16	0
65	0
45	0
146	2001
22	1110
27	1488
46	583
0	617
3	672
7	326
0	0
539	98
504	285
117	0
1	75
0	259
20	6879
56	6870
26	366
4	684
0	103
4	674
33	651
1	185
0	0
62	0
4243	17
329	562
0	560
0	22
0	2598
0	0
0	0
0	0
0	176
4	216
7122	1112
0	36
0	678
6	168
0	0
51	0
691	1
0	0
0	0
6	0
14	0
495	2579
3	2078
33	739
1	577
2	57
8	37
1	38
1	132
0	0
0	6
0	0
0	0
0	45
77	7226
31	913
1	1545
136	7535
2	4946
1	4618
0	855
11	1623
17	211
30	7
2	5
91	4
0	0
13	12
0	12
2	507
0	453
0	388
24	452
3	339
48	419
0	388
0	60
9	51
0	56
1	65
1	62
0	101
0	51
0	123
71	1215
12	1185
0	905
5	764
0	186
32	223
5	7
4	3760
29	25
114	3793
11	35
76	54
279	3546
15	3546
4	260
29	113
32	568
4	649
0	0
0	0
3	0
3	0
0	0
0	0
8	266
0	111
4	234
0	22
0	0
5	197
0	0
0	0
0	0
0	21
0	0
0	0
0	0
0	0
0	165
1726	617
0	12
0	16
0	127
0	104
0	203
2586	736
38	61
3	666
0	31
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
27	2320
76	2109
27	210
0	210
0	1390
8	27
64	909
2	239
0	54
0	0
0	807
2	1
0	1
0	0
1435	389
12	388
0	21
0	50
3	72
0	42
0	50
12	152
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
6	1
0	721
6	722
0	2
11	63
0	7
1	19
0	0
1	66
104	71
0	5
0	8
0	0
0	3
7231	5714
7	5206
57	663
0	393
160	0
0	0
1	0
0	0
0	0
1	639
0	0
0	0
0	0
0	0
1	398
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
10	718
2939	730
0	0
0	0
5	0
2	0
5	0
1315	1
1	0
0	0
2	424
0	412
0	656
44	644
0	632
13	302
8	219
25	221
0	15
2	69
6	1
34	1
0	0
13	15
0	14
306	12169
0	11844
1	11118
1075	11964
44	237
0	191
94	54
1	1017
3	1348
0	1
0	1920
0	150
0	1516
0	1
31	204
1	0
0	0
0	1
1	2
0	68
0	68
0	4
0	1
0	394
0	19
8	0
0	633
0	979
0	567
8	936
0	102
1	563
0	8
0	139
0	840
2	9
0	459
0	101
0	0
4575	6017
0	4586
0	751
40	29
2	68
3	353
305	6618
125	3096
40	3198
0	251
12	531
14	736
130	171
39	388
862	234
3	666
26	424
0	0
0	0
41	3297
559	3429
0	930
1	228
1	163
0	0
0	0
0	0
0	0
3	4482
14	674
5	672
3	378
16	257
11	303
150	584
0	294
5	105
13	0
236	5502
292	4433
128	1206
44	2892
0	315
1	2154
1	0
1	0
1063	913
0	750
61	301
0	162
3	176
0	87
21	2
0	650
1	243
226	658
3	0
0	93
3	55
0	0
30	289
0	289
0	289
0	30
0	28
0	28
0	28
8	28
0	28
0	0
0	2
0	2
189	433
1	420
25	75
3	56
0	28
1	27
4	3
5	1
0	0
0	139
1028	260
9	299
9	604
27	448
6	101
153	172
16	526
0	541
7	212
22	2390
1	0
0	12
50	2686
49	693
2	732
3	284
0	0
0	166
0	0
0	0
0	0
53	68
169	8
530	62
7	10
2	51
0	0
9	2418
0	2426
0	23
2	124
1	255
19	99
0	0
0	0
0	0
0	0
0	20
1	45
0	40
1	20
0	8
2702	206
3	51
0	136
2	0
16763	2110
0	2095
13	0
23	46
20	0
0	0
177	2043
54	3693
0	3779
312	130
0	1186
5	447
0	92
0	1
13	81
19	654
0	179
0	282
0	587
1	314
0	109
0	0
10	0
16	0
0	0
20388	21786
0	10676
154	935
3037	12010
340	935
15	2798
120	2190
1	1017
8	0
8	346
831	353
1	5
0	4
3	0
13131	8029
570	4847
49	3031
2602	2029
48	1115
0	2
4	28
11	3660
120	6205
32	5457
0	1279
7	1988
4	1212
9	131
24	0
0	1
1288	2221
70	1507
6	1604
3	238
10	452
223	67
8	66
3202	8
0	0
1	2
0	2
0	2
0	2
1	0
0	0
0	7
0	0
0	0
1807	46
0	45
5	0
0	971
0	0
0	0
0	0
0	0
0	0
0	0
0	739
0	0
0	0
10	184
7	189
0	153
2	0
0	0
2	2
0	1
1	1
10	1
0	0
0	0
0	0
2	0
0	0
64	0
1527	31
6	23
0	20
41	428
43	397
3	503
2	163
0	208
1	134
1	12
0	22
2	124
5	152
1148	385
74	379
0	0
0	0
0	0
0	0
0	0
4	335
3	122
2	818
0	2350
1	0
32	413
3	2454
1	735
0	1898
588	2577
1	149
1	29
1	12
0	2450
0	158
0	0
0	0
8	1036
24	1502
21	1400
1	833
0	125
25	279
0	83
60	378
57	29
4	314
70	214
1024	119
1	119
36	21
13	21
0	0
7	1
0	0
1	1
0	0
0	0
294	530
1	526
2	4
6	1
0	1
0	0
5	0
197	1
15440	20435
0	7026
1	15903
2	13624
70	5839
1	416
36	627
328	1831
241	4404
29	4453
9	3600
28	269
1	941
2	456
291	3284
5	291
0	662
95	1010
30	1173
63	870
1	108
13	686
11	333
54	329
3	330
17	1
271	2223
1	1319
0	312
3	290
0	1995
0	326
22	12
0	145
1528	1355
5	1308
9	99
2	27
19	46
0	0
1	16
19	1
2	15
1304	1524
0	1461
0	1142
0	722
3	31
2	5
1	8
1	0
0	8
2214	5
0	0
0	0
0	3788
0	13
1	11
0	7
0	10
0	3
0	0
115	1
0	1
0	0
26	110
7	631
0	204
1	8
14	39
1	76
0	524
1474	1032
84	353
37	51
0	1130
71	3
0	116
0	0
25	203
0	188
1	196
0	182
2	0
1	0
6352	4776
1	4071
28	733
0	0
10	503
1	503
3	711
42	970
131	1663
31	3267
0	3523
53	4022
0	253
2	6
7	7
5	4
0	0
0	2
0	0
0	0
0	0
88	1941
224	1941
1	1680
43	729
0	344
8	437
5	160
0	154
0	154
0	18
0	19
38	367
0	18
2	11
0	13
0	14
0	8
0	7
0	1
0	0
0	0
1405	9094
12	8527
25	3686
3	257
2	8
0	4
0	1
0	0
0	3
0	0
0	0
4029	5
2	0
116	189
60	71
2	1
20	23
2	8
6	1
0	22
0	8
0	6
29	61
0	0
0	0
0	0
2	1055
4570	3106
1	1307
7	1608
16	0
0	0
13	623
72	4094
39	266
7	512
2	369
3188	4561
0	178
7	479
2	432
22	1203
2	555
0	881
0	489
0	736
4	836
0	0
0	0
0	0
0	0
22169	224
0	165
0	11
1	0
0	0
14513	48
11	27
9	0
0	0
0	0
5	0
95	2508
35	2510
10	899
58	3
328	81
1086	2625
4	2612
86	2614
24	15
1	1
1	606
0	543
0	194
48	546
5	24
17	46
86	0
620	614
0	532
0	529
2	378
24	7
1	41
0	86
1818	1648
18	11
21	91
1	0
0	940
0	766
0	1094
1	13
0	70
0	2
0	0
7	555
1	1568
161	1480
1	0
205	20626
38	5149
6	16708
8	15423
28	1745
0	503
19	4280
1	534
48	5824
0	1483
50	3479
7	3543
5615	1473
0	302
0	1617
2	1614
10	92
35	18
114	1
3	391
0	53
0	0
0	342
0	0
0	0
1	39986
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
1	0
0	0
0	165
0	0
0	1
9	1
0	0
0	1
0	0
0	0
0	0
2	0
6	0
0	0
0	0
0	0
1	0
0	0
0	77
4	1429
0	30
3	195
0	564
0	1222
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
75	2513
0	0
1	264
1	14742
197	69339
34	69399
81	39926
7840	39910
1929	65412
224	65446
4	0
78	0
1	0
2	964
0	4701
0	4652
12	4666
5	18
14	526
0	470
0	0
0	0
0	0
0	0
3	75
36	75
88	12
9	23
252	0
21	290
112	6367
2	938
1	116
196	6009
1	648
5	19
114	2916
93	2753
1	270
8	446
0	136
9	6
4184	13333
1	3306
3	7925
9	882
8	9521
22	7755
66	2230
0	1930
27	1512
0	0
0	0
7	3
1	3
0	0
0	0
0	0
0	0
0	0
48	4165
19	4172
30	25
0	4141
0	0
0	0
0	295
27	4096
0	7804
29	3536
6	848
120	3823
86	7232
0	778
0	6632
5	0
1	509
371	2
33	62
0	0
0	0
0	0
1	0
0	0
18	0
223	1018
26	592
1	1038
1	162
19	31
0	17
8	0
0	0
0	0
1	0
26250	2860
47	2801
19	684
0	0
0	0
0	21
4	0
0	0
0	1433
32	1199
9	109
1	1098
0	4961
2577	5368
1	900
40	1012
3	1253
44	0
3	0
20	670
87	656
0	38
1	46
0	0
0	0
18	0
0	0
0	0
0	1866
0	868
24	199
0	1761
24	11
0	11
15	0
0	934
1304	1017
0	433
0	258
34	54
0	0
0	0
0	12870
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	72
0	4
0	4
0	14
27	16
58	16
0	12
3332	18383
13	18356
0	3768
8	3736
1	1825
4	827
0	16
9	399
9	1612
4	813
4	45
10	397
2300	3957
66	376
1	902
0	65
0	4139
0	102
0	2
77	3
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
1440	2854
29	84651
0	98779
1	12
3	0
14	95484
0	98192
641	67385
503	10762
0	6168
165	4790
0	61903
0	94423
16	90688
2	11572
6	3482
213	34095
86	17267
640	896
0	836
0	8319
16	8643
0	11269
85	9010
0	5394
0	0
0	0
0	0
640	2054
0	185
12	157
20	1770
6	0
9	377
0	0
63	70
154	1497
8	1480
4	1508
0	388
147	1351
67	1933
19	910
30	430
7	498
54	0
57	0
10	0
2	0
13	0
27	0
2	0
5	0
1674	552
0	551
5	288
0	0
0	0
0	5
1	4
0	5
0	4
0	5
0	1
0	0
0	0
2	595
0	0
216	5889
864	5891
11	4256
66	183
3	1449
31	110
31	0
0	0
0	0
0	0
0	0
0	0
0	0
46	4949
182	4949
76	815
0	0
0	165
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
450	160
2	157
6	128
0	78
0	68
0	57
0	8
0	2
8	2
0	0
0	0
0	0
0	46
0	46
0	59
53	42
0	23
0	17
0	2
0	0
0	0
0	0
0	0
0	0
0	0
5	126
37	26
0	118
0	19
326	0
0	0
0	3
15	8
0	3
0	5
0	0
0	0
0	0
2184	1820
6	3
0	58
8	1816
1	157
0	211
0	8040
0	7307
0	7057
0	7691
0	7441
98	7897
11	7791
10	3204
1	120
1	776
0	320
15	169
19	1597
0	73
0	1093
3	931
5	189
1	1
0	0
1	0
0	1
0	38
0	7
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	11
0	7
3	0
160	1
0	0
0	1
0	1
0	0
0	154
0	70
15	277
0	193
2713	378
75	371
1452	4
8366	14
0	20
4	217
0	554
11	1749
0	2009
0	2873
0	3410
10	3049
96	2275
2	215
24	47
0	46
0	0
0	0
0	0
0	0
0	0
0	0
7101	3847
253	3741
0	87
7	17
1795	3825
6	3817
4	1859
5411	9660
1	9653
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	4
0	4
0	0
0	0
1	16
3	16
1	0
0	0
0	2061
1	2067
0	2081
0	724
0	1217
0	1114
9	1139
1	1133
0	28
0	65
0	65
0	22
35	69
0	24
0	38
0	36
0	18
0	10
16	21
0	2
0	19
0	11
1	0
0	5
1	5
0	8
7	8
0	0
1	0
0	0
0	0
0	0
2569	11854
1335	11824
8	10820
1	0
2214	7944
209	3679
203	7939
0	834
36	1557
16	59
0	0
161	557
79	4398
20	319
2	451
3	4462
0	177
89	3917
4	1
0	0
3	365
10	261
1	336
17	316
2	6
0	75
0	28
0	26
0	3
3	3
1	0
7	74
1	15
10	74
0	5
0	38
0	48
0	47
2	37
3	18
0	5
0	1
0	5
0	2
0	3
1	6
328	2720
34	2577
0	170
0	0
15	3
0	1
0	0
0	2
948	2294
5	2335
2	750
9	1307
18	36
1	31
2	0
1	0
4501	842
10	685
1	147
0	505
0	499
0	536
0	305
0	502
0	473
0	0
0	422
0	419
0	21
6	9
148	3669
196	3669
2	3227
1	3246
9	3069
13	263
0	344
24	65
36	876
90	913
2	914
4	54
0	2175
22	2545
137	2173
14	232
0	685
0	201
4	7
0	133
27	207
2	7
23	2809
52	2504
0	1636
0	290
8	1855
7	161
5	92
3	1321
0	1510
347	5045
3	174
10	32
0	50
0	2240
1	206
1	37
17	13
5	3099
17	1792
0	195
10	3
1	0
0	3
2	3
0	2
0	3
0	0
0	0
11	3
0	3
0	0
16	2
0	2
0	0
5748	11
0	0
0	0
0	0
0	0
0	0
0	0
289	139
17	187
1	142
0	0
11	2
0	2
0	0
137	0
1	0
0	0
246	4915
63	3702
69	2520
86	4912
24	57
1	5
14	716
2	299
66	9240
3	10119
200	8359
0	334
1	8728
21	114
13	15
0	0
0	433
6	656
66	833
7	843
6	128
2	44
0	302
3	313
0	457
304	2219
44	2199
0	85
41	1503
0	320
9	519
10	4695
2	6069
113	5522
20	5666
10	5735
107	6255
1	6121
4	840
10	592
4	267
14	66
47	156
20	258
66	1240
6	1246
7	1188
10	1246
0	397
24	137
0	0
104	833
22	187
0	778
0	376
3	397
18	533
17	44
25	50
56	4
1	78
233	69
521	2422
72	496
0	1073
11	1996
182	438
17	1509
10	1031
12	1024
0	380
8	405
3	208
15	17
28	132
12	381
31	247
121	306
46	1284
0	1137
0	719
0	379
5	261
11	92
0	80
0	62
0	0
0	0
0	0
0	0
678	2083
0	702
4	1025
21	2021
0	2189
8	869
0	1731
0	260
4	60
0	0
11	5
36	89
5555	606
254	34
1	357
2	377
11	304
1	225
0	0
284	150
3	49
3	100
18	77
0	0
0	3841
4	3841
144	3317
0	3385
107	3347
3	891
204	1615
0	1093
39	1785
4	1256
0	338
0	57
10	215
4	65
48	10
0	0
0	10
0	0
0	0
6	4039
52	329
5	2743
32	0
28	85
0	50
1	65
0	144
70	858
4	3868
8	504
0	920
0	1102
0	699
2	73
0	0
102	1676
38	1734
32	192
4	551
0	670
1	652
9	495
11	657
12	64
11	605
3	238
3	256
27	89
40	319
63	320
61	0
381	4269
114	4290
66	3866
26	3524
0	201
6	17
66	2633
7	19
3	21
153	2151
50	156
44	59
0	2
5	53
24	2204
137	1168
1	1270
53	1444
221	1941
10	246
3	1860
5	107
1387	1
0	0
33	1982
29	1980
16	1922
9	140
1	203
30	1427
8	104
0	90
5	1
0	0
632	5818
19	126
18	379
8	5034
7	133
5	256
201	5798
0	142
2	336
0	373
2	1843
0	294
0	0
0	0
0	7
0	0
0	0
93	0
0	5
0	5
0	0
35	0
0	0
8	62822
0	62808
0	34011
191	1806
328	26335
68	15706
4	2501
0	0
73	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
14	0
0	0
0	0
7	4817
5	4993
18	3961
111	2081
0	302
1	612
1	477
0	0
47	0
1	10
0	10
0	1
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
365	6391
2	5212
315	6392
1	787
2	425
0	1361
1	455
749	793
0	791
3	478
0	0
40	50
0	50
0	0
2	122
0	0
166	3871
573	3872
0	2
0	0
20	3
0	3
0	2
0	0
3677	1451
12	1250
0	420
15	21
2	517
1	420
0	202
2	211
0	0
799	413
2	413
1763	2171
0	898
3	906
0	837
2	0
1	15
0	29
0	1
0	0
1	0
0	0
0	0
0	0
76	0
0	0
1	0
0	0
4502	12513
4	12207
2	852
0	1798
34	1221
48	906
20	0
0	0
1	0
0	0
0	0
0	0
0	0
8	670
14	523
0	649
38	121
3	631
12	27
0	0
14	121
6	121
0	91
0	4
0	0
1	0
0	0
0	0
0	0
11	1264
9	1232
22	1195
2	1285
2662	1178
0	0
0	0
0	2
0	0
0	0
0	0
12206	13
7	0
27	476
30	0
0	475
0	0
0	0
274	0
0	0
0	0
17	0
0	0
0	0
3	1
2	1
0	1
812	10033
0	3391
162	9279
0	9020
164	4931
73	8525
55	7437
389	5793
22	2093
88	1337
45	1312
37	2529
231	362
910	1
